src,in_src,out_src,dst,in_dst,out_dst,depth,bound,reachable,runtime
53398992,41,78,94542,186,146,1,1,False,4
723555,142,93,8103432,126,101,4,4,True,886
57196907,0,84,4083791,540,95,2,2,False,10
24092438,18,195,5881174,11,77,3,3,False,56
63992105,4,146,14055757,29,80,3,3,False,126
3449737,44,181,4468597,16,90,1,1,False,5
2225122,370,201,106262,150,84,3,4,True,704
32059150,21,86,1202737,13,78,3,3,False,74
1213985,598,181,208207,88,106,3,3,True,400
33621565,12,112,2234723,56,79,1,1,False,5
583733,247,85,20646635,36,112,2,2,False,8
3968247,363,280,1345780,150,143,3,3,True,763
62638538,9,159,25273134,55,113,4,4,True,914
18466387,112,164,5341814,14,82,2,2,False,9
62204740,11,80,2235521,12,92,4,4,True,195
1194669,8,88,35344421,19,81,4,4,True,469
19850858,8,77,20663735,64,80,2,2,False,8
6793133,134,125,3677015,182,159,4,4,True,1401
43543920,118,96,2036074,17,111,1,1,False,4
1264189,373,136,169201,220,157,2,2,False,10
215706,502,154,2589497,21,98,1,1,False,5
76368,308,312,14812267,7,109,1,1,False,6
38567,635,332,41208021,2,202,2,2,False,9
2553498,48,231,238220,341,146,4,4,True,2374
40515922,16,119,65307,499,307,1,1,False,5
4959463,46,86,5760732,44,81,1,1,False,5
1648079,9,93,50951204,10,91,1,1,False,5
16727154,53,259,16079692,894,215,2,2,False,14
47119053,35,85,30722328,24,121,2,2,False,9
6034632,96,257,14199328,137,639,4,4,True,1544
83266,3311,342,66467115,30,159,3,3,False,127
44029096,119,202,5332280,47,108,2,2,False,8
37179931,13,78,23379595,21,127,2,2,False,8
711995,93,78,1023035,1157,202,1,1,False,5
202349,42,86,6904198,79,103,1,1,False,4
1424629,16,92,18089868,40,218,1,1,False,5
90191,191,110,3474774,55,132,3,3,False,249
32641,516,305,1271314,213,137,1,1,False,6
61427164,60,187,50678663,7,142,4,4,True,479
2612424,51,81,31200400,1,90,2,2,False,7
58344961,30,105,31369287,0,185,1,1,False,4
1906533,23,114,38854961,25,83,1,1,False,5
4647919,95,117,345255,90,118,4,4,True,914
168502,67,116,85099,4826,308,3,4,True,565
709448,86,100,10054750,84,120,3,4,True,391
1803288,16,147,16421518,6,107,3,3,False,33
473412,75,95,33984395,28,89,2,2,False,8
65676617,4,178,29206477,18,82,4,4,False,599
56921159,29,83,170768,28,156,1,1,False,5
47806157,124,229,1300275,36,101,2,2,False,9
23743,221,187,8371073,21,97,3,3,False,105
57864003,62,176,916436,18,607,2,2,False,9
11012081,43,90,2091369,91,153,4,4,True,866
390998,106,132,5997706,50,468,2,2,False,8
48814352,11,93,923353,6,184,4,4,True,453
52303252,8,182,1146686,7,80,1,1,False,5
28935858,28,100,25928612,12,100,3,3,False,58
1509377,153,284,12684064,102,231,3,4,True,472
3201510,15,357,2119936,19,163,1,1,False,6
23496393,46,108,847731,26,85,2,2,False,8
21463370,1490,268,125132,585,207,1,1,False,5
24007232,32,235,50626317,23,81,2,2,False,8
28975,307,217,3531275,75,167,3,3,False,318
2170275,82,116,9081667,11,114,1,1,False,4
37952418,60,88,32200077,116,149,2,2,False,9
3668453,76,79,30302,744,129,3,3,True,358
10310033,94,202,960429,12,233,2,2,False,8
253769,29,226,4357926,213,145,3,3,False,851
1468762,48,94,53813124,32,103,2,2,False,9
35124525,1,433,3128876,11,101,1,1,False,7
11695023,102,127,27685522,136,244,1,1,False,5
46661806,4,114,206119,385,148,3,3,False,431
43218059,4,86,24267,160,143,2,2,False,8
7565762,58,81,3186725,149,89,2,2,False,9
1017445,131,125,406804,340,244,3,3,True,487
51554,3329,187,36052726,41,101,1,1,False,5
294260,545,183,5508131,147,288,1,1,False,5
13965106,100,145,7375831,291,344,2,2,False,10
94319,184,102,24201990,76,148,4,4,True,758
14710300,144,174,897774,150,248,2,2,False,9
1686072,17,79,4362453,4,302,4,4,False,87
227123,780,116,172395,212,203,1,1,False,5
350747,551,136,32015808,47,97,4,4,True,792
3076726,42,81,261602,90,107,2,2,False,9
382603,53,128,392252,53,87,3,3,True,223
4528574,4,96,2194908,102,87,1,1,False,4
8295570,34,88,38102683,3,78,2,2,False,8
29210,2857,409,40609533,39,86,4,4,True,1812
27390030,7,100,609466,49,102,3,3,False,279
13147596,3503,209,3740931,104,259,2,2,False,9
11568858,14,150,50553,78,98,1,1,False,5
43521881,16,102,5907816,91,120,3,3,False,398
370053,917,248,8474963,28,115,2,2,False,9
2627154,26,136,21373611,41,106,1,1,False,4
57290539,1,152,21237128,3,94,4,4,False,44
20167159,59,450,7915265,55,117,1,1,False,6
57309269,1,228,5255052,64,87,3,3,False,124
1493354,75,128,4271863,73,92,2,2,False,8
466567,111,121,4351667,4,144,3,3,False,23
22298581,43,89,47862445,263,195,2,2,False,9
30500317,55,137,31124559,18,130,3,3,False,76
53889069,13,107,16307566,53,105,2,2,False,8
1354466,167,100,35294216,30,102,3,4,True,131
2792457,75,79,2911699,5,145,2,2,False,7
550464,100,96,12567981,7,91,3,3,False,37
7139505,17,78,5882727,156,223,4,4,True,858
22990616,27,101,46988536,67,154,2,2,False,8
49274,223,180,2498274,60,114,3,4,True,266
44709814,75,123,377153,76,78,4,4,True,883
41961028,88,100,4139834,101,233,1,1,False,5
835480,102,96,20535942,172,139,2,2,False,9
34957285,52,102,5137201,14,125,3,3,False,68
744621,113,89,62202218,6,117,2,2,False,9
158038,135,124,1159065,50,117,3,3,False,257
32348580,42,102,4891740,26,111,2,2,False,8
35791850,11,100,430543,76,101,2,2,False,8
2859197,35,344,11027984,2,113,1,1,False,5
167262,165,144,24652314,126,175,4,4,True,1128
4848416,128,89,5730985,58,79,2,2,False,8
221919,691,273,5601289,205,92,2,2,False,10
33889528,2,81,21429202,59,81,2,2,False,8
43008441,11,134,350793,62,2939,3,3,False,264
240378,1004,375,8717917,2,110,3,3,False,16
26486447,71,118,58849976,18,278,2,2,False,7
65358849,67,117,22462934,23,108,2,2,False,8
1137951,110,131,29360871,13,85,1,1,False,5
4900575,2,191,42451529,8,79,1,1,False,5
6912437,56,83,2623341,93,94,4,4,True,802
6835444,51,100,4542156,78,103,4,4,True,753
16032388,27,221,621047,107,81,3,3,True,623
892586,220,248,2537210,80,134,1,1,False,6
10459174,42,85,25688257,486,181,4,4,True,2390
44018399,15,89,31292538,153,128,1,1,False,4
13063926,43,125,95659,229,168,4,4,True,1337
71516,275,165,1723182,151,109,1,1,False,5
726401,43,96,3336344,11,101,4,4,True,500
39478407,40,99,1146849,58,195,4,4,True,754
755645,145,92,30695188,19,181,3,3,False,79
20574719,41,92,3354877,66,90,2,2,False,9
48600053,0,84,702226,94,110,2,2,False,8
363894,268,169,92016,528,216,3,4,True,709
3087502,208,258,21066930,4,105,1,1,False,5
1636552,65,102,28332061,33,134,3,3,False,160
7049597,26,82,11261129,14,102,1,1,False,5
3526096,82,95,480183,288,122,4,4,True,1658
14192424,3,140,15845048,20,79,1,1,False,5
48871297,19,394,67896756,0,133,3,3,False,10
36088690,2,179,22901625,41,81,4,4,True,987
55181412,5,83,186620,123,152,2,2,False,8
6952281,43,87,4797409,47,95,1,1,False,4
66182513,66,82,2455665,22,92,1,1,False,5
608963,17,85,51142,226,78,3,3,False,362
3248018,35,205,987894,116,148,4,4,True,1315
2603851,60,81,43146498,3,92,3,3,False,19
43620525,10,698,61398499,2,84,2,2,False,9
127737,323,156,9836759,55,86,1,1,False,5
7084947,23,77,49075074,5,199,3,3,False,26
4285650,127,127,7270635,95,103,1,1,False,5
1545975,56,93,21244409,46,103,3,3,True,224
1466092,71,90,6378470,14,143,3,4,True,84
4787473,3,79,248803,413,148,2,4,True,10
1715520,25,177,67736060,33,82,4,4,False,907
48832635,55,109,743373,21,86,1,1,False,4
183442,149,175,1713854,42,171,1,1,False,5
34121,501,89,94778,130,79,2,2,False,8
28024,104,152,52970,639,354,1,1,False,5
108829,91,107,11917061,3,84,1,1,False,5
3729939,76,117,20223354,3,112,2,2,False,8
4158652,133,174,2513641,225,148,1,1,False,5
30366502,9,88,2388584,21,85,4,4,True,530
16030782,16,94,47212962,70,242,1,1,False,5
42553716,43,78,200563,370,197,1,1,False,4
32571488,119,95,26422038,339,203,1,1,False,5
23521381,85,98,44633,191,102,1,1,False,5
56512455,1,376,4032009,84,81,1,1,False,6
12210742,10,90,19000359,81,135,3,3,False,268
10087696,83,99,252335,150,146,2,2,False,9
57045251,1,281,130745,108,79,3,3,False,27
31907941,6,2080,46656112,1,183,4,4,True,1234
42035646,6,78,845792,84,222,2,2,False,8
4492716,37,283,238353,573,168,2,2,False,11
61873143,14,105,48901632,71,112,3,3,False,315
3665901,35,121,7871329,10,118,2,2,False,8
1526308,722,370,1985292,397,87,3,3,True,1540
423430,216,167,61944987,18,178,3,3,True,98
24728540,56,86,248462,56,279,3,3,False,301
3300469,11,81,8298153,255,208,3,3,False,379
61478322,32,111,37431,1158,228,1,1,False,5
623387,174,102,51307,639,387,2,2,False,11
1366582,26,81,1443194,96,89,3,3,False,336
26924447,120,118,55738874,7,192,4,4,True,657
68448067,0,96,12239312,19,77,2,2,False,8
14763763,111,87,37472150,16,84,4,4,True,464
2456378,44,82,3775055,42,96,4,4,False,511
39423871,11,106,1737588,2,84,3,3,False,17
31703772,12,82,54418,31,145,2,2,False,8
142830,919,142,36110694,5,113,1,1,False,5
23008428,29,93,6914308,31,96,3,3,True,150
1811399,95,84,7921992,62,243,2,2,False,7
42908311,96,106,354386,540,150,3,3,False,479
857877,110,87,49257521,46,80,4,4,True,603
8363097,273,87,430109,219,170,2,2,False,10
467803,43,91,28933560,2,131,3,3,False,14
610105,4,159,29538155,6,80,2,2,False,9
2444143,51,92,10179560,32,186,1,1,False,5
33730885,568,159,247261,91,107,4,4,True,1035
1135572,50,97,1370276,68,109,3,3,False,303
14416086,210,92,1363493,144,233,2,2,False,8
65454237,10,233,7406038,38,77,1,1,False,5
21380,23,98,10252426,99,112,4,4,True,780
1592998,19,232,14099454,10,97,3,3,False,49
45204021,7,120,51504703,68,88,4,4,True,777
6852323,34,95,52019421,164,187,1,1,False,5
3161902,270,207,1081263,72,122,3,3,True,316
18960695,25,85,7259561,16,164,1,1,False,4
21408998,17,81,261250,40,151,3,3,False,179
55197756,1,297,65359,463,184,1,1,False,4
178319,49,98,2400537,168,139,1,1,False,4
789156,195,153,10892023,100,79,3,3,True,392
4602307,202,196,8205518,22,95,3,3,False,90
7479133,124,91,588250,456,170,3,3,True,512
1950330,72,84,1112348,559,256,2,2,False,10
54286265,27,125,39733366,12,92,1,1,False,4
476164,51,196,14676981,4,157,3,3,False,25
772561,651,119,220541,616,344,3,3,True,543
33332839,57,93,49446101,20,83,2,2,False,8
276635,141,602,44779328,10,94,1,1,False,7
48975947,1,155,201575,425,555,3,3,True,640
1431266,28,116,20804770,51,112,4,4,True,712
589092,234,161,2048408,88,228,1,1,False,5
48854223,0,303,63246773,33,235,1,1,False,5
1092446,51,106,35389624,39,102,4,4,True,623
2758737,72,116,358264,390,341,2,2,False,10
9383266,50,78,548258,15,217,3,3,False,64
29066981,73,116,4369632,86,238,4,4,True,764
309469,246,129,7409222,153,307,4,4,True,1055
3682103,40,188,4620397,31,154,3,3,False,157
43172013,15,179,1120993,181,113,3,3,False,300
21594034,30,105,47245577,12,78,4,4,True,552
97165,562,197,18198,339,89,4,4,True,2279
38086554,35,147,3927248,61,139,2,2,False,9
1983488,179,135,51676196,122,458,3,3,True,636
461423,111,172,11067073,8,121,2,2,False,8
5517265,105,121,3701776,40,106,1,1,False,5
35521342,57,104,17193948,2,140,2,2,False,8
5805858,9,82,12723141,159,256,4,4,True,1071
59577261,3,136,3182397,196,78,1,1,False,4
15342039,73,109,11309984,247,100,1,1,False,5
41430453,46,108,3673,19,126,1,1,False,5
2396001,8,87,1710603,55,104,1,1,False,4
101906,81,115,31643033,40,96,2,2,False,8
1018751,102,131,11321506,27,91,3,3,False,115
39617273,13,108,32913931,46,209,3,3,False,193
55918184,26,83,42659809,4,748,3,3,False,39
44719727,11,93,53396122,86,95,2,2,False,9
51033687,11,93,499765,416,93,2,2,False,10
31406848,6,98,15933698,16,95,3,3,False,69
10023698,41,130,62832159,11,87,2,2,False,8
103077,849,365,266108,236,190,2,2,False,10
1774861,125,144,50342058,13,167,1,1,False,5
5259060,141,137,10518787,2,163,1,1,False,4
5848754,51,79,19082907,24,103,2,2,False,7
6260827,83,99,317400,39,97,4,4,True,632
6154113,107,157,9414205,40,90,4,4,True,879
1958605,277,91,1008467,113,144,4,4,True,808
7368926,368,247,65383809,11,77,1,1,False,6
111024,233,127,44622954,1,94,3,3,False,11
3462850,266,98,6509419,35,111,2,2,False,8
23420366,30,160,241365,58,89,1,1,False,4
40592276,13,95,219714,21,114,2,2,False,8
19552808,2,273,46251632,80,140,2,2,False,9
6343130,104,85,2355899,46,458,1,1,False,5
1295781,160,77,566260,334,198,3,3,True,353
59298,527,132,9626608,22,100,4,4,False,662
576533,421,110,29566781,3,90,3,3,False,18
23318,2010,300,24890214,4,128,2,2,False,9
779165,68,95,39888819,33,181,2,2,False,8
18143331,48,89,9323628,30,211,1,1,False,4
92130,293,109,1915702,86,163,2,2,False,9
8045912,61,103,1337687,37,376,3,3,True,183
5776668,66,440,21281,581,192,2,2,True,12
21443286,31,129,7796915,31,107,4,4,True,775
911202,52,95,19327636,33,95,4,4,True,591
2060795,65,80,31593946,9,107,4,4,True,382
15806632,6,87,1586498,90,83,2,2,False,8
56706579,1,312,4739159,102,101,2,2,False,7
522949,98,83,24518,1028,486,1,1,False,5
8861334,5,423,6588696,10,232,4,4,False,1702
13227984,900,393,51168047,7,288,2,2,False,9
1016844,66,120,27470863,35,99,4,4,True,690
721220,242,237,7352087,22,83,3,3,False,104
2776724,73,137,4291590,274,102,3,3,True,608
40105719,13,115,4390048,89,94,1,1,False,4
201446,71,192,3976144,53,102,2,2,False,9
16247465,30,81,2872548,71,106,3,3,False,317
247653,112,88,8915639,24,105,3,3,False,105
27600611,7,90,201588,522,231,3,3,True,601
21076784,143,211,24725407,34,110,3,3,False,152
17647774,3,155,12338178,86,108,3,3,True,378
633662,115,143,9030912,23,77,3,3,True,104
29535104,19,88,2920077,69,112,3,4,True,443
44387530,22,138,553982,976,161,3,4,True,522
3917567,140,99,21062612,19,83,2,2,False,8
3944504,164,231,6407976,265,175,3,4,True,976
298190,77,94,344379,78,113,2,2,False,9
2714160,413,472,1065613,76,123,3,3,True,339
9015863,73,81,151594,316,85,1,1,False,4
59916245,51,94,34105,1995,363,1,1,False,5
175362,959,188,732602,99,108,3,3,False,469
18208048,519,228,51439574,19,77,4,4,False,1148
22204,241,90,20732259,59,187,1,1,False,5
1154834,55,81,25971984,5,108,2,2,False,7
1239385,219,112,3520048,8,461,3,3,False,38
15790387,93,90,60203913,2,163,4,4,False,97
13615982,369,254,1607411,240,170,3,4,True,1223
1295181,84,237,22814939,91,91,1,1,False,6
28082,4,128,43371125,12,93,3,3,True,156
21419385,3,112,42594766,7,112,4,4,False,224
351264,47,91,101607,974,173,3,4,True,413
70789,259,124,378208,89,214,3,3,False,371
1921309,229,151,22113494,23,241,4,4,True,792
1298153,14,132,1070039,74,101,3,3,True,336
6844783,42,88,17470666,10,94,3,3,False,49
26007105,543,299,39158319,84,78,2,2,False,9
17313426,57,95,3143367,90,82,1,1,False,5
7785594,21,100,15630676,5,381,1,1,False,4
45247200,7,165,639558,439,145,1,1,False,4
36224143,369,222,10252885,35,118,4,4,True,1191
35470150,18,83,10079017,25,198,4,4,True,478
11726144,94,91,52179698,336,321,2,2,False,9
19931359,55,99,54421,122,198,3,3,True,452
287469,21,99,14355579,16,78,2,2,False,8
6252998,127,124,135900,516,338,3,4,True,554
34574154,70,79,4869636,62,106,1,1,False,5
2453802,60,92,674323,5,112,4,4,False,54
19117026,89,115,13301337,89,78,1,1,False,5
29621107,52,86,116292,226,132,2,2,False,9
1571672,174,79,4311359,61,103,4,4,True,592
1113448,72,124,20033935,38,81,1,1,False,4
645740,50,130,26103207,11,236,1,1,False,5
56557977,6,100,1998642,49,174,2,2,False,8
3060576,69,97,2247174,222,131,1,1,False,4
31993235,15,81,265354,124,95,2,2,False,8
9808127,28,84,38972957,4,106,4,4,False,402
10224447,80,177,894017,111,81,4,4,True,1286
7485092,45,106,5806794,23,146,2,2,False,7
53354037,11,236,9936323,15,92,3,3,False,69
10093862,7,122,5980805,73,85,4,4,True,881
156416,363,107,4019665,27,117,3,3,True,135
971942,25,77,3263679,58,116,4,4,True,583
3361082,2,273,51371787,17,156,3,3,False,70
4305442,605,188,4203144,86,172,2,2,False,8
1058211,74,102,36022973,1,374,2,2,False,8
478115,1343,294,511528,80,115,3,3,False,340
39206376,7,82,19786565,27,198,4,4,True,536
21814153,5,165,3597485,100,101,3,3,False,509
1080769,115,94,46864386,7,81,4,4,False,446
1045458,236,262,2134244,23,80,1,1,False,6
7416454,4,324,2923917,23,240,1,1,False,6
3954829,103,133,1208294,218,214,4,4,True,1576
12872206,25,226,419713,152,228,1,1,False,5
426016,399,81,60530620,1,97,4,4,False,73
47590515,2,165,2895915,30,95,2,2,False,10
21491055,24,218,1094356,12,87,4,4,True,1170
31398729,16,101,51003014,2,140,1,1,False,5
28204828,12,123,273753,332,186,3,4,True,591
856557,52,116,58270725,2,200,1,1,False,5
35226679,62,178,25965662,19,101,2,2,False,8
3922556,68,77,14394213,33,81,3,3,False,140
744036,149,108,1953572,110,106,4,4,True,991
25226723,128,177,39378371,48,78,2,2,False,9
113023,201,100,12892814,11,199,1,1,False,4
19071924,40,102,13107093,69,87,2,2,False,9
54836005,42,84,33882477,16,82,3,3,False,72
64508917,0,317,2165064,120,128,1,1,False,5
8909675,23,126,12686405,11,144,4,4,True,533
23588715,16,79,46942677,74,184,2,2,False,10
50526,727,276,60920,326,155,2,2,False,13
4476976,36,94,38980575,7,79,2,2,False,8
33118227,9,153,30958277,0,379,2,2,False,9
57122410,0,189,17117324,3,128,3,3,False,21
29260687,2,94,3403833,20,370,1,1,False,5
320723,395,154,45652978,4,82,4,4,False,227
1000781,91,278,199065,542,216,3,3,True,1406
12291760,73,79,1054175,70,82,2,2,False,8
2163412,25,814,40213,102,111,2,2,False,13
31616286,2,129,15977478,178,91,1,1,False,4
3993514,91,113,23311553,142,186,2,2,False,8
1778881,10,102,864036,161,134,1,1,False,4
212352,150,286,18568417,5,117,3,4,True,45
26105434,47,153,32966723,57,146,3,3,False,241
3750770,3,211,1286587,48,94,1,1,False,5
83102,193,106,55235,149,100,3,3,True,453
317369,64,96,130581,95,93,4,4,True,699
9555346,21,115,12481490,45,100,4,4,False,469
2259162,91,88,52093142,13,92,2,2,False,8
30364,521,142,13051522,36,111,2,2,False,9
2360529,35,79,30862657,69,81,2,2,False,9
19008450,3014,233,10319310,5,167,3,3,False,38
1952402,43,152,737160,274,91,4,4,True,1963
2860521,175,132,1895461,61,88,4,4,True,776
31526583,51,121,654872,122,128,3,4,True,596
476876,72,102,20363297,53,83,4,4,False,732
2189441,56,96,849996,3,94,1,1,False,5
41359853,1,86,41326641,41,130,1,1,False,4
505040,71,82,231733,70,95,3,4,True,373
1214782,597,231,17889785,96,81,2,2,False,8
2010342,172,113,23497381,46,94,1,1,False,4
56283373,139,180,2027023,52,82,2,2,False,8
356414,1149,222,320928,252,111,4,4,True,2105
16611506,75,81,1027480,26,119,2,2,False,9
420455,87,109,22857478,38,86,2,2,False,8
42995470,59,78,40277705,12,105,3,3,False,58
51124,314,187,1070807,61,168,3,3,False,275
62692205,2,142,49070573,1,111,4,4,False,13
55130590,3,105,62123079,0,448,3,3,False,9
2301200,250,250,1337691,199,331,4,4,True,2039
3558821,2,716,3781969,53,267,2,2,False,12
37867763,41,114,1060141,66,234,3,3,False,287
4922098,5,269,23567302,10,422,2,2,False,9
30529441,30,90,990423,249,255,2,2,False,10
7915778,750,371,34079691,8,167,4,4,False,75
42202715,29,195,20207005,31,115,2,2,False,9
4210356,21,149,4971614,31,86,4,4,True,779
33930111,20,118,9186543,25,78,4,4,True,559
1675543,10,105,1890036,147,587,2,2,False,10
29138285,32,86,45450,234,201,1,1,False,5
6337134,42,100,713998,61,111,3,3,False,297
3055788,32,97,485063,276,78,1,1,False,4
36426429,9,106,26865891,16,106,4,4,True,559
207225,74,133,529373,41,105,1,1,False,5
4697764,39,277,3147343,121,495,3,3,True,670
19879720,20,96,376559,45,98,3,3,True,250
65995876,27,157,62294532,5,132,3,3,False,27
12460921,6,113,503314,228,177,1,1,False,5
551953,5097,207,1091488,18,80,1,1,False,5
4270442,33,85,66088717,49,124,4,4,False,583
213858,74,78,3732647,97,182,4,4,True,800
6844541,10,93,67590936,0,166,4,4,False,8
1434818,25,106,63154713,48,126,4,4,False,727
28788648,18,97,5517167,16,134,2,2,False,8
