src,in_src,out_src,dst,in_dst,out_dst,bound,runtime,profit
1990498,43,193,14359176,43,128,4,594,1.33
1778428,47,78,61838819,3,244,1,4,0.63
5778098,43,122,5300479,17,127,1,4,1.36
70250,362,154,42936336,1,115,2,7,0.68
7490263,65,101,40856647,27,77,4,474,0.02
826344,71,119,23214678,82,110,4,787,0.12
39902524,4,195,38073674,18,79,2,7,1.03
3525638,35,153,1691343,146,91,3,546,0.66
17862379,28,88,1429424,20,88,3,89,2.03
1330528,67,105,19778634,97,117,1,4,2.07
5001978,6,81,26945252,11,83,1,3,0.71
21005609,38,96,32916140,31,80,2,7,0.5
19996959,25,88,6620324,43,99,3,165,0.51
39905881,11,101,1478423,22,104,3,95,0.25
24148,245,105,14439956,15,146,2,8,2.1
2711627,197,117,2861080,105,87,3,381,0.73
61371318,17,179,1555765,37,90,2,8,1.3
41490666,0,192,39418,281,222,4,2077,1.82
184306,76,92,2912165,28,115,1,4,2.21
50391820,0,421,35855099,4,206,3,21,1.54
11228302,23,81,12533967,4,104,3,21,1.57
5130415,40,166,6361135,38,175,1,4,0.49
7752300,161,242,400897,139,147,2,9,2.0
7010878,31,152,49021918,63,83,3,239,2.21
25911244,4,91,32151307,3,100,1,4,1.63
9157632,54,81,5420342,26,116,1,4,1.43
41892449,0,80,1207048,93,108,4,679,1.34
57844159,1,297,29784171,11,107,2,8,2.05
33164650,23,128,2025204,76,88,4,726,0.53
4342302,45,111,52974280,4,204,2,7,1.21
29316,457,331,8862690,82,174,4,1756,0.45
39519152,4,84,1609192,742,369,2,14,1.99
153473,891,112,3485421,61,114,4,807,2.21
3390086,26,207,2040038,51,103,3,201,1.96
483251,173,139,5009158,26,160,1,5,1.6
14171448,191,148,8161728,57,92,4,783,0.65
59857325,4,123,15248353,81,90,3,338,0.08
161266,878,292,64609283,14,89,2,8,3.15
12621069,44,85,6064132,65,114,3,236,1.97
18255534,163,172,57111961,1,388,4,100,1.53
4199620,28,93,833670,204,99,1,4,1.36
1284897,146,190,7562345,46,91,2,7,2.05
22186729,34,128,5431778,145,307,4,1305,1.72
1491762,94,83,23965975,43,88,4,534,0.81
43942673,8,90,14988827,113,113,2,8,0.35
153676,72,110,28702909,26,92,1,4,0.16
4552846,61,96,30871663,24,79,2,7,1.61
12509391,19,87,143521,687,113,1,4,0.71
25135557,1,90,236286,131,358,1,4,0.87
59448804,28,85,28788791,41,117,3,149,0.74
63432667,16,105,9945907,8,83,3,42,0.56
68037232,2,101,1854143,161,98,3,442,1.27
45273571,7,221,454577,99,79,4,1240,1.71
20662226,259,80,60212248,4,93,1,5,1.04
683404,78,88,20689214,2,121,1,4,1.01
20831446,8,114,497038,183,81,3,438,1.51
60055465,8,165,2009229,45,210,4,842,0.38
1939228,156,449,3295649,36,78,3,154,0.77
15395953,90,87,29424355,2,98,2,7,0.68
986790,169,147,21958806,42,88,1,4,0.53
1954875,526,192,2044626,37,143,4,917,1.47
178601,84,119,64168204,2,89,2,7,0.11
606600,231,89,18461,74,124,1,4,0.94
5611796,13,237,26731398,13,119,1,5,0.18
16193619,8,146,797638,456,102,3,568,1.53
43886266,2,83,125100,63,118,4,595,3.01
1429346,109,80,983863,86,112,2,8,0.77
8414551,19,110,7405093,34,79,3,139,2.55
61710,30,80,386906,25,93,4,431,0.8
11380223,51,83,55918,78,106,2,8,0.54
49683806,3,108,41277664,87,88,2,7,1.26
57534946,84,78,3198001,499,105,3,325,0.86
16939254,60,139,3893604,160,306,2,9,0.24
15364394,38,94,5001816,119,122,2,7,2.82
229954,29,108,8031243,8,137,2,7,1.79
2738505,48,86,206419,50,134,4,619,0.74
46352190,51,192,13869810,31,109,1,4,1.52
1759213,9,77,2606311,33,94,1,5,0.53
628364,150,123,16773359,34,101,1,4,0.37
2283032,131,101,2261619,3,242,4,109,1.59
2490115,58,107,106529,54,115,1,5,0.43
7260821,21,78,912351,85,89,1,4,1.89
370930,519,187,53036081,33,187,2,7,2.05
298863,77,83,4663436,55,122,4,606,1.25
9705828,29,283,2963854,33,110,2,9,1.78
3164431,91,116,16729930,44,101,4,649,1.47
66148589,4,77,1199348,57,90,4,560,1.65
28512506,63,94,128268,226,97,2,9,0.09
13818786,27,111,900168,178,113,3,493,0.44
40389640,10,120,875310,98,181,2,8,2.13
559195,149,168,2960200,72,98,1,4,0.44
428891,91,105,1252955,67,115,3,274,1.17
8136760,18,143,904739,289,933,2,10,0.01
607106,194,133,37993153,1,109,3,15,1.51
2191474,30,87,39644187,139,111,3,332,0.05
16980633,107,204,366267,765,118,1,4,1.9
19084502,767,377,2902581,7,2549,1,5,0.34
26593908,102,135,24501258,15,80,3,60,0.18
30343,2689,224,42856047,1,91,4,133,0.94
5245122,28,109,48728226,21,106,1,4,0.4
43782684,34,85,33975261,432,213,3,346,2.81
1650533,115,133,703687,128,105,3,486,1.02
331205,264,143,38185281,5,120,3,24,1.98
28063569,175,126,37018202,72,109,2,7,0.82
6076656,62,78,1897000,323,200,4,1604,0.59
1778218,77,139,540382,74,191,3,447,1.86
17273443,52,142,41971875,35,113,1,4,1.48
192128,317,203,2919984,51,121,3,211,2.34
12421612,37,183,28175,3053,410,1,4,1.77
392980,182,94,28250083,80,106,3,301,1.05
2322608,145,103,33044469,163,97,4,1023,2.63
14139220,37,102,1200103,32,89,2,8,0.03
22166229,62,204,61627578,21,85,3,86,1.36
37698256,3,98,2652453,104,358,4,779,0.18
40639797,2,87,51613014,2,87,2,7,0.86
3375690,74,104,47945311,88,100,3,358,0.97
53392705,4,85,36148672,59,151,4,569,0.57
192108,257,86,192590,206,100,3,319,1.15
65254102,2,204,14551016,85,87,1,5,0.05
12361729,12,105,2024913,168,178,3,427,1.26
2121635,70,81,5753485,22,147,3,105,1.91
36072337,455,186,189488,142,118,1,6,1.3
13185103,61,94,18640429,71,100,1,4,0.75
11875435,39,191,36815216,17,89,4,635,0.69
8401915,82,82,22032608,37,90,2,8,2.34
12318506,9,95,77359,363,154,4,1826,1.55
175702,551,152,8141503,48,102,1,5,2.42
59849195,6,86,1211426,69,91,3,269,0.79
58096052,3,187,5123347,79,83,1,4,0.36
2429916,3,553,66883576,84,192,2,10,3.75
646743,326,191,52045701,12,83,2,8,1.91
1219053,145,167,31151665,186,106,1,5,0.43
4520198,119,354,26403729,1,159,2,9,1.38
962894,175,114,64573626,71,110,3,338,1.67
195640,69,157,66441254,3,99,3,18,0.14
100669,188,142,2438251,74,103,1,5,2.33
31261485,2,109,11346696,88,91,2,8,0.5
19609479,14,141,27805627,7,81,1,5,0.25
65789358,19,149,2076664,83,85,4,843,0.73
36780061,36,117,43779301,5,116,3,30,0.24
7155027,73,114,8870428,21,82,4,396,1.82
2880886,19,78,24481442,10,95,4,367,0.96
49329747,1,104,421378,155,165,4,1331,0.96
257155,169,107,46674478,56,206,4,642,1.67
2711627,197,117,9460296,101,183,2,9,0.04
377819,775,99,5291431,66,81,3,243,0.65
3461417,131,109,10253774,2,85,1,4,0.91
104869,463,116,287280,160,158,1,4,1.32
49213133,12,81,386377,341,77,1,4,1.04
11561558,60,116,5088852,16,87,2,7,2.44
39837580,11,83,1957160,337,227,2,9,0.45
42783470,7,348,31602537,8,136,1,4,1.43
12736686,152,239,30515,91,80,2,9,0.05
299472,211,124,8838852,36,107,4,630,0.97
149168,275,183,25101536,77,183,1,6,0.34
5319403,16,243,60124720,2,89,1,5,3.03
8046978,37,110,481447,585,477,3,495,1.61
31560913,8,109,1265443,47,83,3,215,1.07
219948,388,133,345446,589,150,4,2986,1.08
5480141,95,149,2606348,17,248,3,77,1.35
46982919,0,203,40214,231,136,4,1874,1.09
963059,58,82,680094,123,112,1,4,0.6
68081269,6,121,292438,88,148,2,8,2.65
2506300,134,419,10190961,56,82,2,9,1.33
585383,408,119,615463,148,119,2,8,0.27
3788225,27,129,44109436,7,113,4,469,1.05
19491691,1,210,452840,266,115,3,866,2.49
40399882,5,82,35473106,70,100,2,7,2.03
19977116,101,80,36887547,298,204,3,288,1.79
51226087,0,88,48712088,3,110,1,4,0.08
6025230,19,86,1671117,89,171,3,346,0.71
38973099,5,83,29141354,0,238,4,7,0.1
2180565,143,111,490013,153,113,4,1252,1.77
5259473,6,153,29956631,11,91,3,49,1.2
28189,2059,329,42229217,47,87,1,5,1.15
74546,221,158,6880370,530,287,3,668,3.0
14021348,7,89,52190762,16,114,4,423,0.37
38214830,17,174,629899,1,106,2,9,2.34
92892,116,86,46920046,34,81,3,129,1.27
37628779,67,106,66925226,1,238,3,12,2.37
9185335,22,83,297148,24,330,3,105,0.72
53513370,2,164,31241635,4,116,3,23,0.68
22710830,25,92,78504,168,86,2,9,1.97
22904891,1,146,1220784,33,102,1,4,0.53
14620177,6,249,40476314,740,150,1,5,2.47
22792409,18,83,39824754,86,158,3,383,2.08
5880716,183,216,1062429,1579,80,4,8030,0.93
1357973,38,117,13649708,15,125,1,5,2.3
826616,61,163,51334554,43,83,1,5,0.77
34796965,38,89,15847493,132,146,3,343,0.58
6690249,74,80,30876283,71,130,4,607,0.46
868588,66,88,43404855,8,168,3,40,2.71
48682738,3,152,5073860,65,102,2,9,1.85
227039,72,106,609825,2966,510,4,13282,1.28
35959095,136,147,48626,1548,241,1,5,0.99
22674493,6,153,271587,170,151,2,9,0.84
2236132,306,95,53885321,11,96,4,470,0.56
51957545,2,712,3841809,106,99,3,395,0.87
7669071,89,228,209959,298,195,2,10,2.14
177842,167,107,55151294,3,103,1,4,0.81
3343414,89,144,33396887,330,115,2,9,0.41
113549,319,297,40762191,129,92,4,1827,1.73
62116,164,125,32576205,72,100,4,788,0.27
10881419,148,124,51568951,34,567,3,129,0.12
475957,146,191,43151750,19,86,2,8,0.86
3380104,50,82,6532516,46,86,2,9,1.39
17313426,57,95,222872,61,107,1,4,0.72
65005897,8,84,1595080,92,84,4,734,0.29
3681052,88,85,10312110,48,107,3,190,1.57
1711234,344,213,8031889,231,1410,2,10,0.9
32179469,16,207,1352088,123,81,4,1417,3.13
46948831,178,104,1009794,499,370,4,2535,0.41
68006615,0,329,7058182,9,95,4,1288,1.29
539048,380,114,55023268,84,120,1,5,2.31
4273810,86,79,47360967,6,85,2,7,0.1
1359571,90,154,13114393,3,125,3,18,0.09
1963781,39,245,21790140,16,238,2,7,3.2
2119759,215,79,19654281,472,202,3,358,0.96
1729266,200,169,1985695,178,87,3,701,0.18
313647,1407,176,10112955,124,132,3,553,1.56
53446451,14,116,7604514,12,87,1,4,1.58
180306,752,826,31964,1261,169,4,8813,1.56
2430996,21,80,186160,707,456,3,347,0.72
7565858,24,129,209348,469,203,1,4,1.02
1749093,408,224,1055890,523,239,4,3303,1.65
14195546,7,178,44542345,15,182,2,9,0.61
8329026,114,131,52343394,7,324,2,7,1.25
300063,1092,349,12419882,11,224,2,8,0.5
665025,73,78,42718501,26,82,4,309,0.6
24639562,1,130,183218,117,100,4,967,1.91
454123,305,334,30057,27875,696,4,41359,1.04
1221106,210,139,5838920,107,108,1,5,0.81
11229463,123,166,79369,2117,407,4,9701,2.16
256503,104,110,29306220,38,109,3,211,1.25
62312478,6,831,2584127,12,146,4,3962,0.74
5393354,30,86,21307793,5,111,3,29,1.4
6928023,25,81,292617,83,97,4,814,0.74
21895263,15,83,45002018,3,127,1,5,1.48
22122,2665,374,58542328,3,2181,3,20,1.03
297252,48,86,923759,117,90,3,386,0.3
246514,339,288,12073290,9,108,3,48,2.07
44928798,0,213,12010127,40,82,4,1292,0.16
23731224,14,77,39051687,155,116,3,299,0.32
28214795,11,121,29892736,78,104,2,8,0.96
57851702,30,172,65206740,2,84,3,16,0.39
1185548,224,97,53459878,5,157,4,76,1.13
17800413,46,130,39035130,4,181,4,384,1.86
39393760,23,106,5839577,31,135,4,651,2.12
1832976,36,80,40496820,3,111,4,409,0.94
9515774,61,91,96169,204,116,3,373,1.58
2287762,126,91,210476,95,133,4,1053,1.52
29040866,79,109,24217454,2,84,1,6,0.48
2378709,197,200,23954706,22,100,1,6,0.6
6551250,34,84,756488,108,171,1,5,0.41
176735,19,83,22230901,42,84,3,183,2.96
355853,110,131,3554176,230,249,1,5,0.28
59745217,11,111,56556981,3,90,2,8,0.07
1902404,210,164,24985,516,139,3,701,1.42
39993311,22,81,39029885,75,107,2,9,1.84
2694874,224,167,31522962,46,133,2,9,0.89
22037519,233,192,30871459,227,265,3,813,1.21
9037426,26,85,29689134,7,214,2,8,2.19
25416734,5,249,5877482,79,156,4,1451,1.39
51922,534,520,52083736,4,149,3,27,1.82
11189357,116,153,52088820,6,85,2,8,0.34
2666679,64,117,5317722,43,109,1,5,2.18
21650742,126,79,64052377,10,88,3,57,1.23
12098786,136,82,59666401,10,104,4,393,3.56
30985086,25,85,36524320,580,255,3,268,1.3
977122,54,117,38242002,84,129,1,4,0.49
22088994,17,135,3523365,12,172,1,5,0.05
37957662,12,107,167780,202,153,4,1580,0.9
30046253,3,77,27133141,1,164,4,162,1.97
20002163,6,81,40817921,2,108,1,4,1.45
22517558,161,150,100402,215,217,1,5,0.81
3808,2040,109,2230677,46,99,3,195,0.48
68447437,10,193,3836257,211,249,2,10,2.51
2303408,40,104,311923,259,108,3,440,0.67
3388156,50,92,429082,440,150,1,4,1.4
57513732,2,1026,65220074,4,156,3,28,0.05
6049434,330,337,5878373,3074,110,2,20,0.44
453864,170,113,25356695,66,122,2,9,0.97
5383934,4,276,2630916,48,88,1,5,0.94
674200,79,207,254515,746,110,3,774,2.49
47549546,52,164,5511917,105,211,2,10,0.78
21294852,341,77,3709655,157,108,4,924,1.27
1521108,26,85,698994,46,106,4,605,0.72
2520619,56,82,1046360,84,99,4,676,0.68
884839,139,124,6005329,17,401,3,91,1.39
21738849,115,105,16278993,7,315,1,4,0.46
4262780,29,86,30314853,6,120,4,414,1.54
43732390,18,113,5817007,4,169,3,23,0.38
28866376,8,79,11202321,20,94,1,5,0.73
638448,228,83,39612742,149,143,2,9,0.46
1560152,55,89,38151849,123,275,4,898,1.04
466728,26,90,4250301,123,180,3,361,1.43
581307,189,106,11574514,11,128,3,48,2.34
37913334,0,96,3024703,102,90,1,5,1.79
1327507,80,113,56057533,0,344,1,4,2.92
43066865,2,107,543801,15,78,2,8,1.44
36716531,4,789,36296602,5,152,2,10,2.05
23519,349,89,161621,100,86,4,775,1.36
21699,616,266,30309,361,189,3,1071,2.0
3345809,92,81,33130,639,395,4,3211,1.85
10017692,45,1389,1392856,35,86,1,6,1.4
49245290,17,171,1769580,42,106,3,180,0.15
646676,31,95,26624205,3,98,1,6,1.03
18787774,21,99,62432716,11,133,1,5,2.2
21044274,7,77,258783,14,115,1,4,1.37
49844132,9,198,20903908,62,208,4,1045,2.79
8490435,158,89,930659,272,232,3,336,0.57
1051333,74,77,2219210,152,116,3,273,0.28
21781416,1,432,1290855,178,225,1,6,1.57
624192,407,134,74201,112,122,4,1080,1.19
492026,304,285,403063,28,86,1,6,1.08
51684992,51,108,38606266,11,114,1,4,1.51
3093084,239,1201,60756667,45,171,1,8,0.87
4198607,19,166,2126242,226,139,1,4,2.66
447260,252,231,291897,80,111,4,1333,0.71
41617651,11,123,22800,755,309,2,12,1.89
9208209,6,95,51865382,9,127,4,427,1.86
8717426,592,487,873689,12,130,1,6,0.49
17209001,439,148,39526364,39,83,2,9,0.87
1090079,92,96,14321765,25,78,1,4,0.41
1481725,261,99,11245739,264,283,4,1540,0.9
680345,201,138,30130913,91,106,3,348,0.28
30305257,73,110,55696836,3,87,3,19,0.28
5705616,8,99,25838771,2,89,3,15,0.26
38035572,12,228,456678,149,188,1,6,0.08
556345,227,184,746017,122,121,3,454,0.88
201214,77,90,7374576,11,80,2,8,0.03
47714511,185,171,57393,2236,216,1,4,1.47
838392,99,82,620129,42,97,4,554,1.09
3009092,19,78,19928159,40,84,2,8,0.09
1290378,178,78,3381756,165,222,3,252,1.51
12302,150,268,27569034,30,105,4,1282,1.66
12445985,7,86,64316116,0,108,1,4,0.35
316644,150,133,38859978,104,160,3,513,0.35
57783981,1,123,23141790,4,99,1,5,0.57
51929,81,92,24480473,282,165,2,9,0.49
4263768,163,160,9995995,132,112,3,499,2.38
632781,158,104,45351450,25,91,4,514,1.38
91458,221,120,42852761,85,123,3,357,0.24
349640,38,122,579645,47,133,3,208,1.73
19527743,65,89,95676,143,107,2,8,3.12
4960281,69,120,8845075,3,99,2,8,1.41
12860125,126,98,14461798,16,93,1,4,0.16
1440127,33,80,57784450,25,262,4,354,0.75
30726185,89,112,21691662,35,135,1,5,0.37
58465444,27,93,3349303,48,189,4,617,2.38
63035801,0,94,11237314,85,108,2,7,1.18
14889717,78,119,57678257,299,331,1,4,0.86
32585,1279,220,4063480,109,85,4,1324,0.86
22490538,3,346,13592333,11,90,2,8,1.53
24757517,93,146,24310557,20,96,4,744,0.29
2684472,228,157,164217,140,113,2,9,2.63
115646,653,142,44384287,95,226,2,8,1.84
373641,309,195,4723700,78,144,3,318,2.39
584663,1329,268,673970,40,89,1,6,0.56
54966651,1,514,3901503,68,117,1,4,1.67
171078,237,217,32000654,1,172,2,8,1.16
1570983,874,216,6821726,14,457,2,8,1.29
1486198,54,251,24499211,12,97,3,51,1.24
22465891,120,95,5744707,2,288,4,29,0.08
3222870,10,81,936910,17,430,3,88,1.25
36100370,13,154,30159346,12,83,2,8,0.35
877392,168,126,36749196,133,94,2,8,0.68
5047447,8,221,24474,270,118,1,5,0.77
582029,85,91,2741319,84,81,3,315,1.51
55175661,6,189,16575110,81,77,3,338,2.64
92330,363,189,1248527,48,151,4,985,0.11
65734693,24,105,3750128,5,96,1,4,1.25
42420418,5,168,30088765,2,128,4,45,0.12
767123,34,79,10289926,19,174,4,386,1.14
576194,380,189,627143,192,172,2,9,0.68
4545005,30,100,29681635,14,208,3,83,0.05
24193143,99,107,10734991,2,241,4,480,0.71
2497976,49,98,17658675,20,84,1,4,2.16
16625460,6,307,18284861,40,81,3,162,1.84
60485883,16,83,217482,101,98,4,794,1.42
95490,349,160,766674,102,179,4,1021,0.54
84349,252,132,488346,127,107,1,4,2.54
12190345,3,105,397266,411,193,2,9,2.81
121214,328,122,33859485,163,91,1,4,1.16
147461,67,1919,29108685,47,98,4,7859,2.43
31792496,323,171,33771010,89,132,1,5,0.21
1134334,150,113,44069,50,95,3,211,1.23
51885,1448,502,91790,82,86,2,11,1.24
8556788,39,117,11658420,23,82,3,85,0.4
69229,88,116,178433,1393,136,1,5,0.17
91250,215,108,1095029,2630,369,3,433,1.89
16882665,197,123,1008330,84,146,2,9,1.58
176461,153,123,387061,180,92,2,9,0.82
33177406,22,106,40212351,2,237,1,4,0.52
45641123,39,79,551315,151,120,4,1142,0.02
16914930,54,227,32145197,15,125,4,669,1.27
61497,522,162,36716404,202,162,4,1370,0.86
34421028,73,89,1471955,146,257,1,4,0.33
207003,202,100,19040419,194,95,4,1114,0.2
65509,47,77,137471,1134,215,2,14,0.96
43699799,128,191,598272,76,89,1,4,0.14
765883,149,84,27314308,80,91,3,296,0.09
62886703,15,105,1098020,186,163,1,5,1.27
401878,11,200,3960288,140,326,3,579,0.94
2519121,55,173,39417623,30,85,1,4,0.67
46866836,12,80,2937269,30,110,1,4,0.16
2676242,315,260,55083273,15,181,2,9,0.37
54412037,32,100,6073034,63,90,4,672,0.65
4300085,48,103,12894458,138,218,4,1070,0.52
3782992,2,116,177891,373,102,3,409,0.76
93035,241,101,1654997,70,81,3,348,2.18
196523,182,141,749063,5,109,2,8,1.26
19360419,109,107,773332,26,268,2,8,1.07
2272969,59,78,4410605,149,134,4,991,2.32
2569807,133,91,518908,32,177,4,478,0.4
43734120,30,94,37980916,616,332,3,429,1.4
545396,8,102,602748,86,158,3,448,0.95
437456,603,92,1613261,81,145,3,387,0.03
30039,139,168,1666401,43,78,4,989,1.62
2368517,48,109,60408846,12,124,1,5,0.23
731853,6,83,84493,4825,395,4,19586,2.92
58742065,3,219,2012122,92,87,2,9,1.49
59249734,13,111,4841592,33,86,4,590,0.05
32981234,11,92,4143766,43,128,2,7,1.3
637579,92,175,43030631,4,102,1,5,1.52
5676344,102,208,12847203,57,81,1,4,2.18
4304210,119,90,298971,1317,252,3,366,0.39
39105813,169,81,435304,168,188,3,371,1.5
51358237,256,167,46405782,21,82,1,5,1.66
34301207,32,91,25239,461,196,4,2271,2.76
62215803,15,133,24314,412,126,3,626,1.35
723201,14,134,1507423,545,1113,2,9,0.81
5284343,29,80,276465,195,104,2,8,0.69
1939484,36,87,41825123,9,100,2,8,1.12
7509247,446,146,7121223,43,96,1,4,0.45
710251,250,120,64267830,14,78,2,8,0.35
12839753,6,78,5320801,31,124,1,5,0.04
11942071,17,107,56149205,4,102,2,7,0.67
317938,500,276,1611046,519,109,2,10,1.37
23608780,10,125,3841662,34,99,2,8,1.49
60046119,55,88,4515658,283,171,3,388,0.05
35950354,15,294,2094442,66,90,1,4,0.01
59862960,20,97,64290288,20,109,1,4,1.25
5091562,18,96,401475,89,127,2,8,1.21
22760608,109,104,61316957,54,298,4,639,1.7
58922963,2,100,27208,2096,327,4,8672,0.56
306460,328,184,54822686,94,159,1,5,2.33
2140162,133,83,1268370,101,142,2,8,1.09
23719224,99,140,57695191,1,238,2,7,0.4
12638818,54,93,829515,262,176,1,4,0.72
29690925,22,92,1880053,104,84,3,427,0.92
12645055,3,81,2260228,145,169,3,363,0.33
1121963,147,145,26300458,4,93,1,5,0.77
2599233,89,171,498851,23,94,1,5,0.62
14673642,5,89,537683,181,83,1,4,0.05
2004862,134,89,67072,72,92,3,355,1.57
2038178,75,125,48725664,2,209,2,8,0.84
833536,200,80,68703,153,139,4,1096,0.75
260270,68,86,49937427,90,84,2,9,0.95
2461715,98,160,585416,293,113,3,825,1.11
15850181,12,84,22151125,5,91,4,163,0.73
3047329,44,99,60155581,11,92,4,376,1.48
20784669,239,177,2361875,13,126,1,5,1.74
17455457,135,237,23775364,17,95,1,5,1.3
53645729,36,174,19849166,61,99,1,5,1.84
156632,132,110,1020540,39,128,2,9,2.7
2646955,161,263,46689041,19,139,4,977,0.84
15124855,376,226,371185,456,137,2,12,1.52
3991392,32,93,693189,113,110,2,8,0.63
72243,5289,400,34786776,0,125,4,10,0.02
25541131,2,122,1714881,50,80,1,5,0.8
48801220,42,157,54422506,64,84,2,9,0.54
13927116,33,153,19189008,152,148,4,1267,0.06
14906146,31,81,6316423,70,235,4,679,1.69
23595427,9,135,735438,53,77,2,9,1.21
59501412,4,110,381158,457,295,1,4,1.03
48767610,17,96,413618,139,187,2,9,2.07
17035362,117,87,21135664,3,96,1,4,0.53
3920499,86,502,46734575,4,98,1,5,0.63
